id,like,reply,retweet,view,username,text,time,text_clean,text_preprocessed,polarity_score,polarity
6133,0,1,0,119,@super9irll,"Ceritanya iseng ditawarin kaka sepupu,event prj product vape abis kirim foto lah gw biasa. Eh dibales “kata orangnya muka adia terlalu polos” ",2023-06-21 23:06:43,ceritanya iseng ditawari kakak sepupu event prj produk vape habis kirim foto lah aku biasa eh dibalas kata orangnya muka adia terlalu polos,"['cerita', 'iseng', 'tawar', 'kakak', 'sepupu', 'event', 'prj', 'produk', 'vape', 'habis', 'kirim', 'foto', 'eh', 'balas', 'orang', 'muka', 'adia', 'polos']",-5,negative
6134,0,0,0,33,@tirthoadji,"PRJ ini menarikk, apalagi dikala libur panjangg beginiii.  Hadeuh",2023-06-21 23:05:37,prj ini menarikk apalagi dikala libur panjangg begini aduh,"['prj', 'menarikk', 'kala', 'libur', 'panjangg', 'aduh']",1,positive
6135,0,0,0,170,@justipinhere,jastip milk life bt21 di jakarta fair ada yg mau gaa yaa,2023-06-21 23:04:33,jasa titip milk life buat di jakarta fair ada yang mau enggak ya,"['jasa', 'titip', 'milk', 'life', 'jakarta', 'fair', 'ya']",5,positive
6136,0,0,0,49,@lalayla__,pgn ke prj tp rame bgt pasti prj,2023-06-21 23:03:57,pengen ke prj tapi ramai banget pasti prj,"['ken', 'prj', 'ramai', 'banget', 'prj']",-2,negative
6137,0,0,0,41,@dvntnggrn,"kl ada waktu ke tangerang mau sekalian ke prj deh bareng temen"" deh, gabisa sendiri soalnya ga tau tempatnya :"")",2023-06-21 22:59:50,kalo ada waktu ke tangerang mau sekalian ke prj deh bareng-bareng teman deh tidak bisa sendiri soalnya tidak tahu tempatnya,"['kalo', 'tangerang', 'prj', 'deh', 'bareng', 'teman', 'deh', 'tempat']",-1,negative
6138,0,0,0,38,@404errorbrain,PRJ bikin miskin anjoy ,2023-06-21 22:55:43,prj buat miskin anjoy,"['prj', 'miskin', 'anjoy']",-7,negative
6139,0,1,0,73,@Laksana_FSN,Malem-malem gini jadi pengen ke PRJ,2023-06-21 22:55:41,malam malam begini jadi mau ke prj,"['malam', 'malam', 'prj']",-2,negative
6140,0,0,0,19,@ayabigwinz,ak abis jalan jalan ke prj hhiauauaua,2023-06-21 22:52:11,aku habis jalan jalan ke prj hhiauauaua,"['habis', 'jalan', 'jalan', 'prj', 'hhiauauaua']",0,neutral
6141,0,0,0,100,@nanduy_,Ke prj seru kali ya,2023-06-21 22:48:40,ke prj seru kali iya,"['prj', 'seru', 'kali', 'iya']",3,positive
6142,0,0,0,115,@silvipertama,gue fikir gimmick gue udh selesai abis dr prj. ternyata salah,2023-06-21 22:47:08,aku pikir gimmick aku udah selesai habis dari prj ternyata salah,"['pikir', 'gimmick', 'udah', 'selesai', 'habis', 'prj', 'salah']",-5,negative
6143,0,0,0,57,@AshaaMW,PRJ sampe jam brp deh tahun ini?,2023-06-21 22:45:54,prj sampai jam berapa deh tahun ini,"['prj', 'jam', 'deh']",0,neutral
6144,0,0,0,110,@youngneur99,Makanan prj tdk ada yg menggugah seleraaaa,2023-06-21 22:42:40,makanan prj tidak ada yang menggugah selera,"['makan', 'prj', 'gugah', 'selera']",4,positive
6145,0,0,0,42,@infomacet,22.39 Situasi arus lalu lintas di Sekitaran Pintu 6 PRJ #Kemayoran terpantau ramai lancar,2023-06-21 22:41:57,situasi arus lalu lintas di sekitaran pintu prj terpantau ramai lancar,"['situasi', 'arus', 'lintas', 'sekitar', 'pintu', 'prj', 'pantau', 'ramai', 'lancar']",0,neutral
6146,0,0,0,49,@kagajualan,"doi ke jakarta fair nonton fiersa, aku nitip rekamin lagu april biar sama kek namaku wkwk eh dipikir² relate bgt liriknya 99,9% apa ga nangis dia ngrekamnyaa wkwk",2023-06-21 22:36:44,dia ke jakarta fair menonton fiersa saya menitip rekamin lagu april supaya sama kayak namaku wkwk eh dipikir relate banget liriknya apa tidak menangis dia ngrekamnyaa wkwk,"['jakarta', 'fair', 'tonton', 'fiersa', 'titip', 'rekamin', 'lagu', 'april', 'kayak', 'nama', 'wkwk', 'eh', 'pikir', 'relate', 'banget', 'lirik', 'menang', 'ngrekamnyaa', 'wkwk']",-2,negative
6147,0,0,0,37,@linarzkyana,"Blabering ke aa pengen ke PRJ. Dia mau nemenin, tp aku mager. Jangankan ke PRJ, ke kantor yg jauh lebih deket aja mager haha Tp sudah diniatkan. Ke PRJ nya tanggal 1 aja",2023-06-21 22:36:43,blabering ke kakak mau ke prj dia mau menemani tapi saya malas jangankan ke prj ke kantor yang jauh lebih dekat saja malas tertawa tapi sudah diniatkan ke prj nya tanggal saja,"['blabering', 'kakak', 'prj', 'tani', 'malas', 'prj', 'kantor', 'malas', 'tertawa', 'niat', 'prj', 'nya', 'tanggal']",-9,negative
6148,0,0,0,164,@Nyla_sa_,"Info tiket prj 7 juli,2 tiket",2023-06-21 22:33:32,informasi tiket prj juli tiket,"['informasi', 'tiket', 'prj', 'juli', 'tiket']",-1,negative
6149,0,0,0,71,@12134Kookminji,Pengen ke PRJ  seru kyknya.. Tanggal 1 masih ada kn ya PRJ?,2023-06-21 22:27:59,mau ke prj seru kayaknya tanggal masih ada kan iya prj,"['prj', 'seru', 'kayak', 'tanggal', 'iya', 'prj']",-4,negative
6150,0,0,0,83,@mithamtham,open jastip ga ya pas di PRJ nanti,2023-06-21 22:27:49,open jasa titip tidak iya pas di prj nanti,"['open', 'jasa', 'titip', 'iya', 'pas', 'prj']",4,positive
6151,0,0,0,48,@Aidillftr,Tau gitu malem ini aku ke prj rame bgt orang orang kesanaa seruuuu deh,2023-06-21 22:11:15,tahu begitu malam ini saya ke prj ramai banget orang orang kesanaa seru deh,"['malam', 'prj', 'ramai', 'banget', 'orang', 'orang', 'kesanaa', 'seru', 'deh']",0,neutral
6152,0,0,0,17,@bearleytea,mw ke prj bgttt,2023-06-21 22:07:42,now watching ke prj banget,"['now', 'watching', 'prj', 'banget']",0,neutral
6153,0,1,0,20,@catrinasgf,mau ke prj dulu gak  @aespa_official,2023-06-21 22:06:03,mau ke prj dulu enggak official,"['prj', 'official']",0,neutral
6154,0,1,0,63,@nurftr98,"Lagi nyari temen main ke prj or festival musik, DM  please",2023-06-21 22:03:57,lagi mencari teman main ke prj atau festival musik direct message tolong,"['cari', 'teman', 'main', 'prj', 'festival', 'musik', 'direct', 'message', 'tolong']",-1,negative
6156,0,0,0,53,@kindofeeling,mau ke prj dehhhh terus beli snack 10k itu,2023-06-21 21:56:32,mau ke prj deh terus beli makanan ringan ke itu,"['prj', 'deh', 'beli', 'makan', 'ringan']",0,neutral
6157,0,3,0,195,@apashylll,Aku mau ke prj,2023-06-21 21:56:21,saya mau ke prj,['prj'],0,neutral
6158,0,1,0,67,@Katadariel24,"Pengen ke PRJ dah, tapi gak punya duit, mana mahal lagi tiketnya, andai punya doi. Eh gak, astaghfirullah.",2023-06-21 21:48:36,mau ke prj sudah tapi enggak punya duit mana mahal lagi tiketnya andai punya dia eh enggak astagfirullah,"['prj', 'duit', 'mahal', 'tiket', 'andai', 'eh', 'astagfirullah']",0,neutral
6159,1,0,0,41,@bucinnavy,"Ya allah, ijel mau ke prj",2023-06-21 21:45:48,iya allah ijel mau ke prj,"['iya', 'allah', 'ijel', 'prj']",5,positive
6160,0,0,0,33,@loml13niall,ya Allah pgn berburu kee prj plsss,2023-06-21 21:45:28,iya allah pengen berburu kee prj tolong,"['iya', 'allah', 'ken', 'buru', 'kee', 'prj', 'tolong']",1,positive
6161,0,0,0,118,@tenleejeno,parkiran motor prj tuh dimana ya,2023-06-21 21:27:23,parkiran motor prj itu dimana iya,"['parkir', 'motor', 'prj', 'mana', 'iya']",1,positive
6162,0,0,0,50,@giyaerina,Ke PRJ aja bisa semenyenangkan ini. Padahal cuma nyari ciki. Dasar retjeh ,2023-06-21 21:26:42,ke prj saja bisa semenyenangkan ini padahal cuma mencari ciki dasar retjeh,"['prj', 'senang', 'cari', 'cik', 'dasar', 'retjeh']",0,neutral
6163,0,0,0,13,@punyaiyo,"Apalagi selama PRJ, jadwal gue weekend di Sabtu malem, sementara dia kosongnya cuma di malem minggu & malem Senin. Apa tidak nangis kamiii ",2023-06-21 21:26:19,apalagi selama prj jadwal aku akhir pekan di sabtu malam sementara dia kosongnya cuma di malam minggu malam senin apa tidak menangis kami,"['prj', 'jadwal', 'pekan', 'sabtu', 'malam', 'kosong', 'malam', 'minggu', 'malam', 'senin', 'menang']",-6,negative
6164,2,3,0,301,@febrijakarta,"Sebagai pelanggan lama balifiber  @balifiberID  kalo gw perhatiin setelah jd vendor inet PRJ dr thn kmrn pasti pelayanan inet bali fiber ke pelanggan rumahan jadi drop malahan sampai hilang koneksi jaringannya. Apakah benar min, demi PRJ user rumahan dikorbankan?",2023-06-21 21:20:52,sebagai pelanggan lama balifiber jika aku perhatikan setelah jadi vendor inet prj dari tahun kemarin pasti pelayanan inet bali fiber ke pelanggan rumahan jadi drop malahan sampai hilang koneksi jaringannya apakah benar min demi prj pengguna rumahan dikorbankan,"['langgan', 'balifiber', 'perhati', 'vendor', 'inet', 'prj', 'kemarin', 'layan', 'inet', 'bal', 'fiber', 'langgan', 'rumah', 'drop', 'hilang', 'koneksi', 'jaring', 'min', 'prj', 'guna', 'rumah', 'korban']",-8,negative
6167,0,0,0,44,@irkustk,Capek banget abis dari PRJ,2023-06-21 21:17:36,cape banget habis dari prj,"['cape', 'banget', 'habis', 'prj']",-4,negative
6168,0,1,0,175,@kembarancumong,ada yg di jkt ga? temenin ke prj yuuu,2023-06-21 21:17:25,ada yang di jakarta tidak temani ke prj yuk,"['jakarta', 'teman', 'prj', 'yuk']",6,positive
6169,3,4,0,1105,@pulpenku_,kapan ya ke prj,2023-06-21 21:13:22,kapan iya ke prj,"['iya', 'prj']",0,neutral
6171,0,0,0,30,@gemoycrazy,Ke prj apa ganti hape yaaa,2023-06-21 21:09:21,ke prj apa ganti telepon genggam iya,"['prj', 'ganti', 'telepon', 'genggam', 'iya']",0,neutral
6172,3,4,0,642,@kittenkweenn,cung yg blm pernah ke prj seumur idup,2023-06-21 21:03:57,cung yang belum pernah ke prj seumur hidup,"['cung', 'prj', 'umur', 'hidup']",0,neutral
6173,0,0,0,128,@Qodridio,Mau kritik kek gimanapun PRJ akan terap rame terus ,2023-06-21 20:58:48,mau kritik kayak bagaimanapun prj akan terap ramai terus,"['kritik', 'kayak', 'prj', 'terap', 'ramai']",-12,negative
6174,0,0,0,47,@kenafallagi,pgn ke prj tp kyny gua ga sanggup apalagi kalo bkn karna tkt teringat blio,2023-06-21 20:54:57,pengen ke prj tapi sepertinya aku tidak sanggup apalagi jika bukan karena takut teringat blio,"['ken', 'prj', 'sanggup', 'takut', 'blio']",-4,negative
6175,0,1,0,158,@Arjunainggolan,"Bangkek gw ngakak ada anak intern indo gt tp kuliah di canada, trs kmrn kan bagi2 tiket prj… pas udh dpt dia nanya “btw prj acaranya dmn ya” WAKAKAKAKAKKAKAAKAKAK ",2023-06-21 20:47:48,bangkek aku tertawa ada anak intern indonesia begitu tapi kuliah di canada terus kemarin kan bagi tiket prj pas udah dapat dia tanya ngomong-ngomong prj acaranya dimana iya wakakakakakkakaakakak,"['bangkek', 'tertawa', 'anak', 'intern', 'indonesia', 'kuliah', 'canada', 'kemarin', 'tiket', 'prj', 'pas', 'udah', 'ngomong-ngomong', 'prj', 'acara', 'mana', 'iya', 'wakakakakakkakaakakak']",10,positive
6177,0,1,0,91,@sandal_bakiak,ke PRJ yuk tapi bill on you.,2023-06-21 20:44:13,ke prj yuk tapi bon on kamu,"['prj', 'yuk', 'bon', 'on']",4,positive
6178,0,0,0,60,@akeminaa,pengen konseran ke prj tapi bingung nginepnya kalo udh ga ngekos,2023-06-21 20:38:34,mau konseran ke prj tapi bingung nginepnya jika udah tidak tinggal di kos,"['konser', 'prj', 'bingung', 'nginepnya', 'udah', 'tinggal', 'kos']",-4,negative
6179,0,0,0,276,@akeminaa,jadwal konser di prj ada yg seru ga ya,2023-06-21 20:37:29,jadwal konser di prj ada yang seru tidak iya,"['jadwal', 'konser', 'prj', 'seru', 'iya']",3,positive
6180,0,1,0,113,@dewimy_,Jadi pengen ke PRJ wkwkw knp ya pas kerja d ckrg tuh spt sempit hidupku pnya gaji tp gakkk jalan2 krn covid… keknya malah akhir2 doang ke aeon jkt sekali dah gt bandung total trs pindah pasuruan,2023-06-21 20:34:40,jadi mau ke prj wkwk kenapa iya pas kerja di sekarang itu seperti sempit hidupku punya gaji tapi enggak jalan karena covid kayaknya bahkan akhir doang ke aeon jakarta sekali sudah begitu bandung total terus pindah pasuruan,"['prj', 'wkwk', 'iya', 'pas', 'kerja', 'sempit', 'hidup', 'gaji', 'jalan', 'covid', 'kayak', 'doang', 'aeon', 'jakarta', 'bandung', 'total', 'pindah', 'pasuruan']",-9,negative
6181,0,2,0,238,@pat_me_abels,"Tadi ke PRJ terus ditawarin pod, padahal udah bilang ngga ngepod tapi tetep ditawarin soalnya kata masnya muka gue cocok ngepod.",2023-06-21 20:31:39,tadi ke prj terus ditawari pod padahal sudah bilang tidak ngepod tapi tetap ditawari soalnya kata masnya muka aku cocok ngepod,"['prj', 'tawar', 'pod', 'bilang', 'ngepod', 'tawar', 'mas', 'muka', 'cocok', 'ngepod']",-5,negative
6182,0,1,0,73,@iamharpaz,woyyy prj kalo mau bakar petasan wa atau minimal email kek lagi enak enak molor kaget nih,2023-06-21 20:29:07,oi prj jika mau bakar petasan whatsapp atau minimal email kayak lagi enak enak molor kaget ini,"['oi', 'prj', 'bakar', 'petas', 'whatsapp', 'minimal', 'email', 'kayak', 'enak', 'enak', 'molor', 'kaget']",-2,negative
6183,1,0,0,33,@taantintun,Min  @AzarineCosmetic  ada both di prj ngg sih??,2023-06-21 20:26:23,min ada both di prj enggak sih,"['min', 'both', 'prj', 'sih']",0,neutral
6185,0,0,0,67,@kaldirilsa,Pengen ke prj tapi ga punya temen ,2023-06-21 20:19:37,mau ke prj tapi tidak punya teman,"['prj', 'teman']",2,positive
6186,0,0,0,211,@fawdy_,beli tiket prj langsung antri bgt kagak sih,2023-06-21 20:17:53,beli tiket prj langsung antre banget tidak sih,"['beli', 'tiket', 'prj', 'langsung', 'antre', 'banget', 'sih']",2,positive
6187,1,0,0,38,@yourulezzz,"Itu yg statusnya kemarin Nonton Match FIFA lanjut hari ini ke PRJ, pastiin akhir bulan gak nge-chat 'pake dulu dong 100' ya..",2023-06-21 20:13:13,itu yang statusnya kemarin menonton match federation of international football association lanjut hari ini ke prj pastikan akhir bulan enggak nge chat pakai dulu dong iya,"['status', 'kemarin', 'tonton', 'match', 'federation', 'of', 'international', 'football', 'association', 'prj', 'pasti', 'nge', 'chat', 'pakai', 'iya']",4,positive
6188,0,1,0,74,@rehanaDK,"Kok bumil jd ragu ya mau ke prj, grgr liat ditv antrian buat masuk prj aja udh luar biasa",2023-06-21 20:13:07,kok ibu hamil jadi ragu iya mau ke prj gara-gara lihat ditv antrean buat masuk prj saja udah luar biasa,"['hamil', 'ragu', 'iya', 'prj', 'gara-gara', 'lihat', 'ditv', 'antre', 'masuk', 'prj', 'udah']",-10,negative
6189,0,0,0,12,@qeqeyyeh,masuk prj berapa sih? belinya di mana?,2023-06-21 20:07:41,masuk prj berapa sih belinya di mana,"['masuk', 'prj', 'sih', 'beli']",-1,negative
6190,0,0,0,100,@ArianiIyen,Hallo Min  @PT_Transjakarta   kalau mau Ke PRJ dari Halte GBK Naik TJ apa saja yah?Terimakasih,2023-06-21 20:02:18,halo min transjakarta kalau mau ke prj dari halte gelora bung karno naik tj apa saja ya terima kasih,"['halo', 'min', 'transjakarta', 'prj', 'halte', 'gelora', 'karno', 'tj', 'ya', 'terima', 'kasih']",6,positive
6191,0,0,0,87,@hehapaantuh,"Kenapa ya gua menemui interviewer yang lucu lucu tingkahnya. Apa biar ada bahan untuk gua jadi stand up komedian kali ya?, makanya ampe sekarang gua belum dapet kerja ?, tapi boro boro weh gua waktu dulu habisa dari prj aja 3 hari demam   karena kebanyakan manusia.",2023-06-21 19:59:21,kenapa iya aku menemui interviewer yang lucu lucu tingkahnya apa supaya ada bahan untuk aku jadi stand up komedian kali iya makanya sampai sekarang aku belum dapat kerja tapi jangankan jangankan weh aku waktu dulu habisa dari prj saja hari demam karena kebanyakan manusia,"['iya', 'temu', 'interviewer', 'lucu', 'lucu', 'tingkah', 'bahan', 'stand', 'up', 'komedian', 'kali', 'iya', 'kerja', 'weh', 'habisa', 'prj', 'demam', 'banyak', 'manusia']",3,positive
6192,0,2,0,83,@LiviaTnly,Kembar api PRJ bagus bgt jiRRRRRRRR,2023-06-21 19:57:51,kembar api prj bagus banget anjing,"['kembar', 'api', 'prj', 'bagus', 'banget', 'anjing']",-7,negative
6193,0,0,0,69,@maqibaw,suara kembang api dr jiexpo PRJ kenceng bgt ampe kedengeran ke kosan gw...,2023-06-21 19:57:06,suara kembang api dari jakarta international expo prj kencang banget sampai kedengaran ke indekos aku,"['suara', 'kembang', 'api', 'jakarta', 'international', 'expo', 'prj', 'kencang', 'banget', 'dengar', 'indekos']",5,positive
6195,0,0,0,16,@aprettygrass,Buset ini petasan prj sampe kedengeran ke kosan,2023-06-21 19:53:10,buset ini petasan prj sampai kedengaran ke indekos,"['buset', 'petas', 'prj', 'dengar', 'indekos']",2,positive
6196,0,0,0,132,@yanpawatt,suara petasan prj gede banget sampe kaget gue ,2023-06-21 19:50:52,suara petasan prj besar banget sampai kaget aku,"['suara', 'petas', 'prj', 'banget', 'kaget']",1,positive
6197,0,0,1,310,@outiniput,ke PRJ perkara BM Bluder Cokro sumpah fomo banget WKWKWK,2023-06-21 19:48:35,ke prj perkara bm bluder cokro sumpah fomo banget wkwk,"['prj', 'perkara', 'bm', 'bluder', 'cokro', 'sumpah', 'fomo', 'banget', 'wkwk']",-6,negative
6198,0,0,0,89,@diniadrnn,": ayok ke prj sama dia : gamau males bgt aku kalo ketemu dia jadi bodoh gitu loh, kerjaan udah banyak masa malah jd bego wkwk",2023-06-21 19:47:16,ayo ke prj sama dia gak mau malas banget saya jika ketemu dia jadi bodoh begitu lah pekerjaan sudah banyak masa bahkan jadi bodoh wkwk,"['ayo', 'prj', 'gak', 'malas', 'banget', 'ketemu', 'bodoh', 'kerja', 'bodoh', 'wkwk']",-5,negative
6199,0,0,0,147,@amarakeylaa,list liburan:  - ke prj  - ke dufan - nginep rmh ara  - nginep rmh titi - gitaran di genteng - belajar bhs kor n eng  - poca date sm lely (wajib) - makan marugame,2023-06-21 19:46:20,list liburan ke prj ke dufan menginap rumah ara menginap rumah titi gitaran di genteng belajar bahasa kor dan eng poca date sama lely wajib makan marugame,"['list', 'libur', 'prj', 'dufan', 'inap', 'rumah', 'ara', 'inap', 'rumah', 'titi', 'gitar', 'genteng', 'ajar', 'bahasa', 'kor', 'eng', 'poca', 'date', 'lely', 'wajib', 'makan', 'marugame']",-4,negative
6201,0,1,0,260,@marshaillusion,NI APAANSI RUMAH HANTU PRJ SEREM BGT ELAH,2023-06-21 19:40:22,ini apa sih rumah hantu prj seram banget alah,"['sih', 'rumah', 'hantu', 'prj', 'seram', 'banget', 'alah']",-9,negative
6202,0,1,0,39,@zorobunn,sakit cuma gegara jalan di kemarin ke prj. tapi sumpa kaki pegel banget asli,2023-06-21 19:39:36,sakit cuma gara-gara jalan di kemarin ke prj tapi sumpah kaki pegal banget asli,"['sakit', 'gara-gara', 'jalan', 'kemarin', 'prj', 'sumpah', 'kaki', 'pegal', 'banget', 'asli']",-7,negative
6203,0,0,0,53,@material_gurlz,Oh to be anak kuliahan pulang abis jalan2 di PRJ,2023-06-21 19:36:24,oh tryout be anak kuliahan pulang habis jalan di prj,"['oh', 'tryout', 'be', 'anak', 'kuliah', 'pulang', 'habis', 'jalan', 'prj']",0,neutral
6204,0,0,0,74,@Marchh_7th,mw ke prj sambil cos...... krna ak krisis identitas,2023-06-21 19:34:00,now watching ke prj sambil cos karena aku krisis identitas,"['now', 'watching', 'prj', 'cos', 'krisis', 'identitas']",-7,negative
6205,0,0,0,31,@jaedamiie,Mau ke prj tapi tidak ada temen hehe,2023-06-21 19:33:03,mau ke prj tapi tidak ada teman he,"['prj', 'teman', 'he']",2,positive
6206,0,0,0,86,@Marchh_7th,"krisis identitas, tbtb mau ke prj sambil cosplay march",2023-06-21 19:30:28,krisis identitas tiba-tiba mau ke prj sambil cosplay march,"['krisis', 'identitas', 'prj', 'cosplay', 'march']",-7,negative
6207,0,1,0,70,@hakiimsybn,sedang mencari teman yang mau diajakin ke prj,2023-06-21 19:28:20,sedang mencari teman yang mau diajak ke prj,"['cari', 'teman', 'ajak', 'prj']",0,neutral
6208,0,0,0,46,@theseafilee,prj rame banget anjayy,2023-06-21 19:27:59,prj ramai banget anjayy,"['prj', 'ramai', 'banget', 'anjayy']",-2,negative
6210,0,0,0,72,@kynosein,Pengen ke PRJ fyp itu mulu,2023-06-21 19:20:27,mau ke prj fyp itu terus,"['prj', 'fyp']",0,neutral
6211,0,0,0,20,@clodylln,"cape.. jalan"" di prj",2023-06-21 19:20:01,lelah jalan di prj,"['lelah', 'jalan', 'prj']",-1,negative
6212,0,1,0,202,@outiniput,kalo mau ke PRJ turun di St Kemayoran apa St rajawali sih?,2023-06-21 19:16:06,jika mau ke prj turun di st kemayoran apa st rajawali sih,"['prj', 'turun', 'st', 'mayor', 'st', 'rajawali', 'sih']",-2,negative
6213,0,0,0,70,@zwittersal,"Pusing pala gue mantengin booth"" prj, ini baru liat"" postingan org doang APA KABAR NNTI DI LOKASINYA YH",2023-06-21 19:14:42,pusing kepala aku mantengin booth prj ini baru lihat postingan orang doang apa kabar nanti di lokasinya ya,"['pusing', 'kepala', 'mantengin', 'booth', 'prj', 'lihat', 'postingan', 'orang', 'doang', 'kabar', 'lokasi', 'ya']",-4,negative
6214,0,1,0,1544,@fucuddle,Pen ke prj siahhh,2023-06-21 19:14:27,pengen ke prj siah,"['ken', 'prj', 'siah']",0,neutral
6215,0,0,0,51,@adityaaasuryak,kapan prpp bisa kaya prj,2023-06-21 19:12:15,kapan prpp bisa kayak prj,"['prpp', 'kayak', 'prj']",-3,negative
6216,0,0,0,44,@storyfromleeaan,nyokap ngajakin ke PRJ eh cek websitenya ternyata kl hari kerja bukanya sore jam 16 ya udh skip deh tunggu weekend,2023-06-21 19:11:38,ibu mengajak ke prj eh cek websitenya ternyata kalo hari kerja bukanya sore jam iya udah skip deh tunggu akhir pekan,"['ajak', 'prj', 'eh', 'cek', 'websitenya', 'kalo', 'kerja', 'buka', 'sore', 'jam', 'iya', 'udah', 'skip', 'deh', 'tunggu', 'pekan']",-4,negative
6218,0,0,0,25,@Triroyasha,"Ke PRJ kali ya , sightseeing dll gtu ",2023-06-21 19:10:48,ke prj kali iya sightseeing dan lain-lain gitu,"['prj', 'kali', 'iya', 'sightseeing', 'lain', 'gitu']",-4,negative
6220,0,1,0,29,@Rainacahya,"Fyp gua prj smua anjay, jadi pen kesana tapi mikir 2x wkwk",2023-06-21 19:02:36,fyp aku prj semua anjir jadi pengen kesana tapi pikir kali wkwk,"['fyp', 'prj', 'anjir', 'ken', 'kesana', 'pikir', 'kali', 'wkwk']",-3,negative
6221,0,0,0,139,@ohsewaifu,"Ke PRJ niat bikin konten, pas masuk udah lgsg anxiety karna rame banget alhasil kontennya gajadi cuma di depan pintu masuk doang WKWKWK",2023-06-21 19:02:14,ke prj niat buat konten pas masuk sudah langsung anxiety karena ramai banget alhasil kontennya tidak jadi cuma di depan pintu masuk doang wkwk,"['prj', 'niat', 'konten', 'pas', 'masuk', 'langsung', 'anxiety', 'ramai', 'banget', 'alhasil', 'konten', 'pintu', 'masuk', 'doang', 'wkwk']",4,positive
6222,0,0,0,84,@nowinexil3,Jajan apa aja y nanti di prj harus dilist,2023-06-21 19:02:11,jajan apa saja ya nanti di prj harus dilist,"['jajan', 'ya', 'prj', 'dilist']",0,neutral
6223,0,5,0,628,@jekkiirmd,mending prj apa lari di gbk?,2023-06-21 18:51:12,lebih baik prj apa lari di gelora bung karno,"['prj', 'lari', 'gelora', 'karno']",-2,negative
6224,0,0,0,95,@Pervert_manager,Di PRJ ada apa yg menarik?,2023-06-21 18:48:37,di prj ada apa yang menarik,"['prj', 'tarik']",2,positive
6225,1,2,0,302,@ankalim23,ada yang butuh tiket Jakarta fair tgl 8 ga? aku mau jual nii karna lagi butuh buat ortu,2023-06-21 18:48:09,ada yang butuh tiket jakarta fair tanggal tidak saya mau jual ini karena lagi butuh buat orang tua,"['butuh', 'tiket', 'jakarta', 'fair', 'tanggal', 'jual', 'butuh', 'orang', 'tua']",-14,negative
6226,0,1,0,78,@Sindyrizkyf,"penegn balik dah bgst mau kesana kemari sampe ke prj juga mau keknya gua, pegnen udon juga busett dah bakso juga enak sih disini tapi tetep butuh udonnn",2023-06-21 18:47:33,penegn balik sudah bangsat mau kesana kemari sampai ke prj juga mau kayaknya aku pegnen udon juga busett sudah bakso juga enak sih di sini tapi tetap butuh udon,"['penegn', 'bangsat', 'kesana', 'kemari', 'prj', 'kayak', 'pegnen', 'udon', 'busett', 'bakso', 'enak', 'sih', 'butuh', 'udon']",-10,negative
6227,0,0,0,56,@sm0kescreenz,to sum up my prj trip: saya telat makan sehingga saya lemes bgt anjg,2023-06-21 18:45:33,tryout sum up my prj trip saya terlambat makan sehingga saya lemas banget anjing,"['tryout', 'sum', 'up', 'my', 'prj', 'trip', 'lambat', 'makan', 'lemas', 'banget', 'anjing']",-2,negative
6228,0,1,0,67,@munearth,mak w ngajak prj tgl 30 ,2023-06-21 18:42:39,ibu aku mengajak prj tanggal,"['ajak', 'prj', 'tanggal']",-3,negative
6229,0,0,0,66,@ohbegituki,bAWA GUE KE JAKARTA FAIR DONG,2023-06-21 18:42:11,bawa aku ke jakarta fair dong,"['bawa', 'jakarta', 'fair']",1,positive
6230,0,0,0,161,@nayaaw_,"ternyata di PRJ ada noraebang yak, pengen ikut tapi gada temennya.. mana 2 tahun di jakarta belum pernah ke PRJ wkwk, padahal kepleset doang udh nyampe",2023-06-21 18:28:11,ternyata di prj ada noraebang iya mau ikut tapi tidak ada temannya mana tahun di jakarta belum pernah ke prj wkwk padahal kepleset doang udah sampai,"['prj', 'noraebang', 'iya', 'teman', 'jakarta', 'prj', 'wkwk', 'kepleset', 'doang', 'udah']",1,positive
6231,0,1,0,43,@frdlh___,bismillah otw PRJ,2023-06-21 18:28:10,bismillah menuju prj,"['bismillah', 'prj']",4,positive
6232,1,6,0,935,@jellyfisheu,anying di prj dikira orang spg beauty cosmetic mulu ,2023-06-21 18:24:29,anjing di prj dikira orang sales promotion girl cantik cosmetic terus,"['anjing', 'prj', 'orang', 'sales', 'promotion', 'girl', 'cantik', 'cosmetic']",-3,negative
6234,0,0,0,85,@cieIed,pengen kerak telor prj :(,2023-06-21 18:11:16,mau kerak telur prj,"['kerak', 'telur', 'prj']",-2,negative
6235,0,0,0,158,@intwel,sahabat kaya tai juga anjg masa gua pergi sama temen yg lain gk boleh lu siapa anjir lu kalo gua ajak juga bilang gk punya duit ke prj aja bilang cuman ada uang tiket masuknya terus kalo gua ajak ke dufan apa sanggup lu 180 rebu,2023-06-21 18:08:11,sahabat kayak tahi juga anjing masa aku pergi sama teman yang lain gak boleh kamu siapa   kamu jika aku ajak juga bilang gak punya duit ke prj saja bilang hanya ada uang tiket masuknya terus jika aku ajak ke dufan apa sanggup kamu rebu,"['sahabat', 'kayak', 'tahi', 'anjing', 'pergi', 'teman', 'gak', 'ajak', 'bilang', 'gak', 'duit', 'prj', 'bilang', 'uang', 'tiket', 'masuk', 'ajak', 'dufan', 'sanggup', 'rebu']",-8,negative
